app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck,tags
1051310,Paper Dolls: Original / 纸人,2019-04-19,TRUE,FALSE,FALSE,Very Positive,86,3343,16.99,16.99,0,TRUE,"Horror,Adventure,Thriller,Action,Indie,Puzzle,First-Person,Multiplayer,Singleplayer,Survival"
1079620,Infinity: Battlescape,2019-09-26,TRUE,FALSE,FALSE,Very Positive,80,479,34.99,34.99,0,TRUE,"Simulation,Action,Massively Multiplayer,Indie,Space,Early Access,Space Sim,Sci-fi,Multiplayer"
1114070,My Child Lebensborn,2021-05-31,TRUE,FALSE,FALSE,Very Positive,93,1172,7.99,7.99,0,TRUE,"Choices Matter,Story Rich,Atmospheric,Simulation,Emotional,Historical,Hand-drawn,Life Sim,War,Singleplayer,Crafting,Time Management,Casual,Indie,Narration,Early Access,Resource Management,Drama,Strategy,Management"
1127500,Mini Motorways,2021-07-20,TRUE,TRUE,FALSE,Overwhelmingly Positive,96,14811,9.99,9.99,0,TRUE,"Casual,Simulation,Strategy,Indie,Management,Puzzle,Minimalist,Relaxing,Building,Singleplayer,Transportation,Stylized,Top-Down,Beautiful,City Builder,Family Friendly,Great Soundtrack,Resource Management,Touch-Friendly,Multiplayer"
1181400,Path of Giants,2020-02-14,TRUE,TRUE,FALSE,Very Positive,97,292,8.99,8.99,0,TRUE,"Indie,Casual,Adventure,Puzzle,Singleplayer,Relaxing,Snow,Beautiful,Stylized,Family Friendly,Strategy,Fantasy,Nature,Hidden Object,Cute,Atmospheric"
1233270,OshiRabu: Waifus Over Husbandos,2020-02-27,TRUE,FALSE,FALSE,Very Positive,87,3445,19.99,19.99,0,TRUE,"Female Protagonist,Adventure,LGBTQ+,Sexual Content,Visual Novel,Dating Sim,Anime,Nudity,Mature,Romance,Cute,Hentai"
1252780,Bloons Monkey City,2020-04-10,TRUE,TRUE,FALSE,Very Positive,92,4453,0,0,0,TRUE,"Free to Play,Strategy,Action,City Builder,Tower Defense,Multiplayer,Family Friendly,Casual,Great Soundtrack"
1341820,As Dusk Falls,2022-07-19,TRUE,FALSE,FALSE,Very Positive,90,1401,29.99,29.99,0,TRUE,"Choices Matter,Story Rich,Cinematic,Choose Your Own Adventure,Adventure,Co-op,Mystery,Crime,Multiplayer,Co-op Campaign,Singleplayer,Multiple Endings,Stylized,Conversation,Emotional,Dark,Thriller,Action-Adventure,Sexual Content,Violent"
1379630,RealRTCW,2020-10-15,TRUE,FALSE,FALSE,Overwhelmingly Positive,95,962,0,0,0,TRUE,"Action,FPS,Shooter,World War II,First-Person,Singleplayer,Linear,Violent,Mod"
1416240,夜永 Eternal Love,2020-11-18,TRUE,TRUE,FALSE,Overwhelmingly Positive,95,710,4.99,4.99,0,TRUE,"Casual,Simulation,RPG,Visual Novel,LGBTQ+,Word Game,Dating Sim,Female Protagonist,Anime,Drama,Emotional,Indie,Story Rich,Adventure,Multiple Endings,Singleplayer"
1506830,FIFA 22,2021-09-30,TRUE,FALSE,FALSE,Very Positive,80,95584,59.99,59.99,0,TRUE,"Football (Soccer),Sports,Multiplayer,Controller,Competitive,Simulation,Local Multiplayer,Singleplayer,Online Co-Op,Local Co-Op,Realistic,PvP,eSports,Family Friendly,Team-Based,Physics,Immersive Sim,Co-op,Cinematic,Sexual Content"
1526520,大秦帝国,2021-05-17,TRUE,FALSE,FALSE,Very Positive,82,1103,0,0,0,TRUE,"Strategy,Historical,Simulation,RTS,Military,War,Strategy RPG,Grand Strategy,Wargame,Base Building,Tactical RPG,City Builder,Real Time Tactics,MMORPG,PvP,RPG,Management,3D Platformer,Economy,Colorful"
1534980,Terminus: Zombie Survivors,2021-03-01,TRUE,FALSE,FALSE,Very Positive,94,297,15.99,15.99,0,TRUE,"Early Access,Zombies,Turn-Based,Roguelike,Survival,Strategy,Post-apocalyptic,Procedural Generation,RPG,Survival Horror,Indie,Open World,Adventure,Singleplayer,Horror,Replay Value,2D,Top-Down,Pixel Graphics,Perma Death"
1546500,Warplanes: WW1 Fighters,2021-03-04,TRUE,FALSE,FALSE,Very Positive,91,334,19.99,19.99,0,TRUE,"Simulation,Flight,VR,World War I,Action,Immersive Sim,War,Military,Physics,Arcade,Controller,Combat,Singleplayer"
1588410,Hot Spring Hero,2022-04-08,TRUE,FALSE,FALSE,Very Positive,86,106,18.99,18.99,0,TRUE,"Nudity,Sexual Content,NSFW,Mystery Dungeon,Exploration,Turn-Based Tactics,Hack and Slash,JRPG,RPG,Fishing,Cute,Funny,Story Rich,Turn-Based Combat,Casual,Anime,Fantasy,Adventure,Singleplayer,Dungeon Crawler"
1709500,Adorable Witch 2,2021-10-21,TRUE,FALSE,FALSE,Very Positive,87,447,1.99,1.99,0,TRUE,"Casual,Adventure,Dating Sim,Shooter,Action RPG,Exploration,2D,Anime,Dungeon Crawler,Cute,Drama,Sexual Content,Relaxing,Emotional,Education,Funny,Nudity,Family Friendly,Magic,Female Protagonist"
1777430,恋爱绮谭 不存在的真相,2022-10-28,TRUE,FALSE,FALSE,Overwhelmingly Positive,96,1065,13.99,13.99,0,TRUE,"Interactive Fiction,Word Game,Visual Novel,Dating Sim,Cute,Romance,Text-Based,Story Rich,Multiple Endings,Casual,Anime,Drama,Mystery,Emotional,Adventure,Singleplayer,Horror,Sexual Content"
1907720,Autonauts vs Piratebots,2022-07-28,TRUE,FALSE,FALSE,Very Positive,85,264,19.99,19.99,0,TRUE,"Simulation,Strategy,Automation,Casual,Crafting,Sandbox,Farming Sim,Cute,Building,City Builder,Colony Sim,Agriculture,Programming,Management,Relaxing,Robots,Pirates,Base Building,Combat,Resource Management"
1972440,Shotgun King: The Final Checkmate,2022-05-12,TRUE,FALSE,FALSE,Very Positive,93,3011,9.99,9.99,0,TRUE,"Chess,Turn-Based Strategy,Strategy,Action Roguelike,Arcade,Tabletop,Roguelike,Pixel Graphics,Choices Matter,Atmospheric,Retro,Action,Shooter,Roguelite,Top-Down Shooter,2D,Stylized,Cartoon,Turn-Based Tactics,Top-Down"
2018130,Desktopia: A Desktop Village Simulator,2022-08-05,TRUE,FALSE,TRUE,Mostly Positive,78,160,9.99,9.99,0,TRUE,"Simulation,RPG,City Builder,Clicker,Strategy,Pixel Graphics,2D,Indie,Fantasy,Immersive Sim,Medieval,Choices Matter,Singleplayer,Idler,Management,Life Sim,Resource Management,Casual,Building,Roguelike"
2094250,Valhalla：Awakening of Valkyrie,2022-09-30,TRUE,FALSE,FALSE,Mixed,47,234,7.99,7.99,0,TRUE,"Sexual Content,Mature,Match 3,Medieval,FPS,NSFW,Nudity,Puzzle,Female Protagonist,Strategy,2D,Casual,Mythology,Drama,Singleplayer,Indie,Adventure,RPG,Otome,Anime"
235883,EVE Online - Omega Subscription,2019-07-11,TRUE,TRUE,FALSE,Very Negative,17,128,19.99,19.99,0,TRUE,"Free to Play,Massively Multiplayer,Strategy,Action,RPG"
4570,Warhammer® 40000: Dawn of War® - Game of the Year Edition,2014-05-14,TRUE,FALSE,FALSE,Overwhelmingly Positive,95,6055,12.99,12.99,0,TRUE,"Strategy,Warhammer 40K,RTS,Base Building,Sci-fi,Multiplayer,Real-Time,Games Workshop,Tactical,Singleplayer,War,Classic,Action,Gore,Fantasy,Great Soundtrack,Epic,Futuristic,Story Rich,Dark"
7660,X-COM: Apocalypse,2008-09-04,TRUE,FALSE,FALSE,Very Positive,89,689,1.24,4.99,75,TRUE,"Strategy,Turn-Based,Tactical,Sci-fi,Aliens,Classic,Real-Time with Pause,Turn-Based Strategy,Isometric,Singleplayer,Cyberpunk,Post-apocalyptic,Base Building,Turn-Based Tactics,Retro,Atmospheric,RTS,Management"
34030,Total War: NAPOLEON – Definitive Edition,2010-02-25,TRUE,TRUE,FALSE,Very Positive,90,12620,24.99,24.99,0,TRUE,"Strategy,Historical,Grand Strategy,War,Turn-Based Strategy,RTS,Multiplayer,Tactical,Military,Singleplayer,Real Time Tactics,Turn-Based,Action,Turn-Based Tactics,Simulation,Co-op,Naval,Great Soundtrack,Moddable,Classic"
50300,Spec Ops: The Line,2012-06-25,TRUE,TRUE,TRUE,Very Positive,93,25119,5.99,29.99,80,TRUE,"Story Rich,Third-Person Shooter,Action,Psychological,Atmospheric,Singleplayer,War,Third Person,Shooter,Dark,Emotional,Military,Multiplayer,Mature,Adventure,Political,Great Soundtrack,Based On A Novel,Post-apocalyptic,Co-op"
71250,Sonic Adventure DX,2011-03-04,TRUE,FALSE,FALSE,Very Positive,92,9868,7.99,7.99,0,TRUE,"Platformer,Great Soundtrack,3D Platformer,Adventure,Classic,Action,Singleplayer,Fast-Paced,Third Person,Retro,Open World,Family Friendly,3D,Replay Value,1990's,Controller,Story Rich,Memes,Racing,Moddable"
211500,RaceRoom Racing Experience,2013-02-12,TRUE,FALSE,FALSE,Mostly Positive,73,18323,0,0,0,TRUE,"Free to Play,Racing,Simulation,Automobile Sim,Realistic,Multiplayer,Driving,Competitive,Physics,Difficult,PvP,Sports,Controller,Singleplayer,VR,First-Person,Massively Multiplayer,eSports,FPS,Artificial Intelligence"
212680,FTL: Faster Than Light,2012-09-14,TRUE,TRUE,TRUE,Overwhelmingly Positive,95,52691,9.99,9.99,0,TRUE,"Roguelike,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Roguelite,Survival,Adventure,Pixel Graphics,RPG,Atmospheric,Addictive"
215530,The Incredible Adventures of Van Helsing,2013-05-22,TRUE,FALSE,FALSE,Very Positive,83,6779,14.99,14.99,0,TRUE,"RPG,Hack and Slash,Action RPG,Action,Adventure,Indie,Co-op,Fantasy,Loot,Steampunk,Multiplayer,Dungeon Crawler,Singleplayer,Isometric,Dark Fantasy,Gothic,Funny,Vampire,Magic,Based On A Novel"
248190,Knytt Underground,2013-10-25,TRUE,TRUE,TRUE,Very Positive,83,179,6.99,6.99,0,TRUE,"Precision Platformer,Indie,Platformer,Adventure,Exploration,Metroidvania,Female Protagonist,Great Soundtrack,Atmospheric,2D,Puzzle,Relaxing,Physics"
248530,Depth Hunter 2: Deep Dive,2014-08-20,TRUE,FALSE,FALSE,Mostly Positive,76,182,2.69,17.99,85,TRUE,"Simulation,Underwater,Hunting,Casual,Action,Sports,Indie,Adventure,Fishing,Singleplayer,FPS,Multiplayer,First-Person"
262690,Little Racers STREET,2014-02-06,TRUE,TRUE,TRUE,Very Positive,83,475,5.99,5.99,0,TRUE,"Racing,Casual,Arcade,Top-Down,Multiplayer,Action,Driving,Retro,Funny,Open World,Minimalist,Isometric,Cult Classic,Replay Value,Fast-Paced,Automobile Sim,Controller,Runner,Third Person,Artificial Intelligence"
270450,Robot Roller-Derby Disco Dodgeball,2015-02-19,TRUE,TRUE,TRUE,Very Positive,91,2237,9.99,9.99,0,TRUE,"Arena Shooter,FPS,Sports,PvP,Shooter,Competitive,Arcade,First-Person,Colorful,Team-Based,Action,Casual,Family Friendly,Moddable,Crafting,Robots,4 Player Local,Co-op,Local Co-Op,Local Multiplayer"
276340,My Riding Stables: Life with Horses,2014-03-27,TRUE,FALSE,FALSE,Very Positive,85,180,14.99,14.99,0,TRUE,"Casual,Simulation,Horses,Sports,Family Friendly,Female Protagonist"
277450,Imperial Glory,2014-04-11,TRUE,FALSE,FALSE,Mostly Positive,76,995,4.99,4.99,0,TRUE,"Strategy,RTS,Historical,Turn-Based Strategy,Multiplayer,War,Singleplayer,Classic"
312560,Xanadu Next,2016-11-03,TRUE,FALSE,FALSE,Very Positive,92,413,14.99,14.99,0,TRUE,"RPG,Action,Action RPG,Great Soundtrack,JRPG,Dungeon Crawler,Singleplayer,Anime,Isometric,Atmospheric,Souls-like"
335020,Total War: ATTILA - Viking Forefathers Culture Pack,2015-02-17,TRUE,FALSE,FALSE,Mixed,61,229,8.99,8.99,0,TRUE,"Strategy,Vikings,Historical,Rome,Turn-Based Strategy"
347150,Jason Voorhees,2015-05-12,TRUE,FALSE,FALSE,Very Positive,94,137,1.74,4.99,65,TRUE,"Action,Horror"
374390,Call to Arms - Deluxe Edition upgrade,2015-07-30,TRUE,FALSE,FALSE,Mostly Positive,75,102,10.99,10.99,0,TRUE,"Strategy,Simulation,Action,Indie,Free to Play"
381020,Sky Rogue,2017-08-24,TRUE,TRUE,TRUE,Very Positive,93,832,19.99,19.99,0,TRUE,"Flight,Indie,Jet,Controller,3D,Roguelite,Procedural Generation,Vehicular Combat,Simulation,Action Roguelike,Action,Arcade,Colorful,Singleplayer,Moddable,Local Co-Op,Perma Death,Retro,Military,Futuristic"
389250,Planet Alcatraz 2,2015-08-12,TRUE,FALSE,FALSE,Very Positive,92,223,4.99,4.99,0,TRUE,"RPG,Adventure,Atmospheric,Comedy,Post-apocalyptic"
418240,Shadow Tactics: Blades of the Shogun,2016-12-06,TRUE,TRUE,TRUE,Overwhelmingly Positive,96,26651,39.99,39.99,0,TRUE,"Stealth,Strategy,Tactical,Ninja,Real Time Tactics,Singleplayer,Indie,Isometric,Historical,Assassin,Action,RTS,Difficult,Violent,Atmospheric,Third Person,Adventure,Survival,Great Soundtrack,Puzzle"
425650,Halloween Forever,2016-10-25,TRUE,FALSE,FALSE,Very Positive,92,139,9.99,9.99,0,TRUE,"Action,Indie,Platformer,Retro,Pixel Graphics,Singleplayer,2D,GameMaker,Controller,Horror"
429830,Unseen Diplomacy,2016-04-04,TRUE,FALSE,FALSE,Very Positive,88,154,2.99,2.99,0,TRUE,"Action,Simulation,Indie,VR"
434820,Brushwood Buddies,2016-02-17,TRUE,FALSE,TRUE,Very Positive,85,107,2.99,2.99,0,TRUE,"Indie,Casual,Puzzle,Pixel Graphics,Cute,Singleplayer,Relaxing"
445310,Might and Magic: Heroes VII – Trial by Fire,2016-08-04,TRUE,FALSE,FALSE,Mixed,65,1213,29.99,29.99,0,TRUE,"Strategy,RPG,Turn-Based,Turn-Based Strategy,Local Multiplayer"
466270,Half-Life: A Place in the West,2016-09-29,TRUE,TRUE,TRUE,Very Positive,88,694,0,0,0,TRUE,"Indie,Comic Book,Violent,Story Rich,Dystopian,Sexual Content,Sci-fi,Free to Play,Atmospheric,Gore,Nudity,Aliens,Adventure,Action,Drama"
480640,Pathfinder Adventures,2017-06-15,TRUE,TRUE,FALSE,Mixed,67,562,9.99,9.99,0,TRUE,"RPG,Strategy,Card Game,Board Game,Fantasy,Singleplayer,Tabletop"
488790,South Park™: The Fractured But Whole™,2017-10-16,TRUE,FALSE,FALSE,Very Positive,82,18530,49.99,49.99,0,TRUE,"RPG,Comedy,Dark Humor,Funny,Superhero,Singleplayer,Mature,Turn-Based,Cartoon,Memes,Adventure,Story Rich,Nudity,Open World,Satire,Action,2D,Sexual Content,Illuminati,Atmospheric"
530120,VR The Diner Duo,2016-11-02,TRUE,FALSE,FALSE,Very Positive,95,404,14.99,14.99,0,TRUE,"Asymmetric VR,VR,Indie,Casual,Simulation,Cooking,Local Co-Op,Local Multiplayer,Co-op"
593240,VR SUPER SPORTS,2017-03-13,TRUE,FALSE,FALSE,Mixed,60,100,12.99,12.99,0,TRUE,"Sports,Action,Indie,Casual,VR,Boxing,Archery,Simulation,Basketball,Racing,Bowling"
594330,Visage,2020-10-29,TRUE,FALSE,FALSE,Very Positive,87,6062,34.99,34.99,0,TRUE,"Horror,Psychological Horror,Survival Horror,Dark,First-Person,Multiplayer,Atmospheric,Adventure,Singleplayer,Indie,Violent,Exploration,Realistic,Walking Simulator,Surreal,Early Access,Simulation,Story Rich,Experimental,Co-op"
596870,Drop Hunt - Adventure Puzzle,2017-02-23,TRUE,FALSE,FALSE,Very Positive,84,236,0.99,0.99,0,TRUE,"Indie,Casual,Adventure,Simulation,Puzzle,Relaxing,Funny,Cute,Family Friendly,2D,Difficult,Singleplayer,Stylized,Controller,Silent Protagonist,Realistic,Great Soundtrack,Exploration,Story Rich,Beautiful"
605230,Grey Hack,2017-12-14,TRUE,TRUE,TRUE,Very Positive,90,985,19.99,19.99,0,TRUE,"Hacking,Simulation,Indie,Massively Multiplayer,Early Access,Programming,Realistic,Sandbox,Strategy,Logic,Cyberpunk,Detective,Typing,Education,PvP,Adventure,2D,Crime,Immersive Sim,Text-Based"
629650,Symphonic Rain,2017-06-14,TRUE,FALSE,FALSE,Overwhelmingly Positive,96,564,39.99,39.99,0,TRUE,"Visual Novel,Music,Great Soundtrack,Multiple Endings,Adventure,Rhythm,Atmospheric,Anime,Cute,Fantasy,Story Rich,Romance,Singleplayer,Drama"
651380,BANG! BANG! Totally Accurate Redneck Simulator,2020-05-04,TRUE,FALSE,TRUE,Very Positive,93,214,0.99,0.99,0,TRUE,"Casual,Action,Indie,Physics,Comedy,Funny,Puzzle,Sandbox,Online Co-Op,Parkour,Puzzle Platformer,Local Multiplayer,Co-op,Open World,Multiplayer,Adventure"
667890,Dead Maze,2018-02-13,TRUE,TRUE,TRUE,Mostly Positive,74,4386,0,0,0,TRUE,"Free to Play,Survival,Zombies,Massively Multiplayer,Multiplayer,Open World,2D,Action,Adventure,Co-op,Post-apocalyptic,MMORPG,Online Co-Op,Crafting,Loot,Isometric,Character Customization,Fighting,Cartoony,Cartoon"
724970,神舞幻想 Faith of Danschant,2017-12-21,TRUE,FALSE,FALSE,Mixed,59,4088,29.99,29.99,0,TRUE,"RPG,Turn-Based,Singleplayer,Martial Arts,Story Rich,Fantasy,Anime"
742520,Astrologaster,2019-05-09,TRUE,TRUE,FALSE,Very Positive,95,343,9.99,9.99,0,TRUE,"Comedy,Funny,Story Rich,Interactive Fiction,Choose Your Own Adventure,Visual Novel,Villain Protagonist,Historical,Dark Comedy,Choices Matter,Conversation,Casual,Stylized,Medieval,Drama,Adventure,Singleplayer,Indie,Great Soundtrack,Atmospheric"
1229490,ULTRAKILL,2020-09-03,TRUE,FALSE,FALSE,Overwhelmingly Positive,98,47314,24.99,24.99,0,TRUE,"Early Access,FPS,Arena Shooter,Spectacle fighter,Character Action Game,Retro,Blood,Singleplayer,Shooter,Fast-Paced,First-Person,Difficult,Action,Old School,Robots,Silent Protagonist,3D,Stylized,Sci-fi,Cyberpunk"
835520,Dodge Show,2018-04-20,TRUE,FALSE,FALSE,Very Positive,82,334,0.99,0.99,0,TRUE,"Indie,Casual"
835700,Alice - Behind the Mirror,2018-04-06,TRUE,FALSE,FALSE,Very Positive,85,117,1.99,1.99,0,TRUE,"Casual,Adventure,Hidden Object"
951750,I Am Dead,2020-10-08,TRUE,FALSE,FALSE,Very Positive,84,247,19.99,19.99,0,TRUE,"Indie,Adventure,Puzzle,Exploration,Narrative,Stylized,Casual,Great Soundtrack,Beautiful,Story Rich,Atmospheric,Singleplayer,Family Friendly,Mystery,Colorful,3D,Cute,Emotional,Music,Hidden Object"
963400,SCP: Blackout,2019-08-09,TRUE,FALSE,FALSE,Mostly Positive,71,209,19.99,19.99,0,TRUE,"Horror,Indie,Early Access,VR,Survival Horror,First-Person,Psychological Horror,Singleplayer,Atmospheric,Great Soundtrack,Story Rich,Difficult,Mystery,Replay Value,Action,Multiplayer,Sci-fi,Gore,Co-op"
964570,DCL - The Game,2020-02-18,TRUE,TRUE,FALSE,Very Positive,82,600,29.99,29.99,0,TRUE,"Simulation,Racing,Sports,Action,Adventure,Flight,Fast-Paced,Multiplayer"
972660,Spiritfarer®: Farewell Edition,2020-08-18,TRUE,TRUE,TRUE,Overwhelmingly Positive,95,25641,29.99,29.99,0,TRUE,"Emotional,Story Rich,Indie,Management,Building,Adventure,Hand-drawn,Female Protagonist,Exploration,Platformer,Relaxing,Atmospheric,Local Co-Op,Crafting,Co-op,Funny,Simulation,Cartoony,Farming Sim,Fishing"
1014140,Snakebird Primer,2019-02-20,TRUE,TRUE,TRUE,Very Positive,91,150,7.99,7.99,0,TRUE,"Indie,Casual,Puzzle,Cute"
1198400,Rhythm Fighter,2020-05-27,TRUE,TRUE,FALSE,Very Positive,80,378,14.99,14.99,0,TRUE,"Action,Indie,Adventure,Rhythm,Music,Difficult,Replay Value,Roguelike,Roguelite,Singleplayer,Casual"
1222370,Necromunda: Hired Gun,2021-05-31,TRUE,FALSE,FALSE,Mostly Positive,70,4281,39.99,39.99,0,TRUE,"Action,Adventure,Warhammer 40K,Shooter,FPS,Gore,Singleplayer,First-Person,Violent,Action-Adventure,Games Workshop,Combat,Dog,Character Customization,Female Protagonist,Looter Shooter,Nudity,Open World,Cyberpunk,Co-op"
1245620,ELDEN RING,2022-02-24,TRUE,FALSE,FALSE,Very Positive,91,481754,59.99,59.99,0,TRUE,"Souls-like,Dark Fantasy,RPG,Open World,Difficult,Action RPG,Third Person,Fantasy,Multiplayer,Singleplayer,Online Co-Op,Action,PvP,Co-op,Violent,Atmospheric,Great Soundtrack,3D,Character Customization,Family Friendly"
1333490,Dead Event,2021-11-08,TRUE,FALSE,FALSE,Very Positive,86,100,2.99,2.99,0,TRUE,"Early Access,Survival,Immersive Sim,Life Sim,Dinosaurs,MMORPG,Sandbox,Indie,Simulation,PvP,Massively Multiplayer,Open World,Creature Collector,Third Person,Exploration,Action RPG,Idler,Class-Based,First-Person,Action"
1341200,DYNASTY WARRIORS 9 Empires,2021-12-22,TRUE,FALSE,FALSE,Mixed,49,1245,59.99,59.99,0,TRUE,"Action,Strategy,Simulation,Character Customization,Singleplayer,Historical,Musou,Hack and Slash,Open World,Sexual Content"
1426280,Hello Puppets! VR,2020-10-22,TRUE,FALSE,FALSE,Mostly Positive,79,150,19.99,19.99,0,TRUE,"Adventure,Exploration,Horror,VR,Walking Simulator,Story Rich,Gore,Singleplayer,Dark Humor,Comedy,Dark Comedy,Action-Adventure,FPS,3D,Beautiful"
1483780,Tested on Humans: Escape Room,2021-02-24,TRUE,FALSE,FALSE,Very Positive,88,291,9.99,9.99,0,TRUE,"Escape Room,Puzzle,Point & Click,Hidden Object,Investigation,Adventure,Walking Simulator,Dark,Psychological,Narration,Story Rich,Conspiracy,Atmospheric,Solitaire,Realistic,Exploration,Casual,Thriller,Interactive Fiction,Science"
1600500,유어 블라이트,2022-11-10,TRUE,FALSE,FALSE,Very Positive,98,149,19.99,19.99,0,TRUE,"RPG,CRPG,Choose Your Own Adventure,Exploration,JRPG,Turn-Based Combat,Story Rich,Pixel Graphics,Early Access,Indie,Violent,Dark Fantasy,Singleplayer,Choices Matter,Dark,Open World,Sexual Content,Gore,Nudity,RPGMaker"
1656640,Four Color Jump,2021-10-08,TRUE,FALSE,FALSE,Very Positive,90,329,1.99,1.99,0,TRUE,"Sexual Content,Mature,Rhythm,NSFW,Casual,Nudity,Funny,Clicker,Hentai,2D,2D Platformer,Physics,Anime,Singleplayer,Female Protagonist,Puzzle,FPS,Early Access,LGBTQ+,Psychological Horror"
1741400,Wander Hero,2023-01-11,TRUE,FALSE,FALSE,Very Positive,86,432,8.99,8.99,0,TRUE,"Early Access,Roguelike Deckbuilder,Roguelite,Exploration,Strategy RPG,Strategy,Roguelike,Perma Death,JRPG,Turn-Based Tactics,Indie,RPG,Card Battler,Cartoony,2D,Card Game,Singleplayer,Fantasy,Anime,Turn-Based Combat"
1889490,Stellaris: Overlord,2022-05-12,TRUE,TRUE,TRUE,Mixed,50,1151,19.99,19.99,0,TRUE,"Strategy,Simulation,Grand Strategy,Diplomacy,Sci-fi,Singleplayer,Moddable,4X,Space,Futuristic,Management,Story Rich,RTS,Building,Adventure,Procedural Generation,Exploration,Multiplayer,Atmospheric,Military"
1909770,Aim Climb,2022-03-18,TRUE,FALSE,FALSE,Very Positive,89,173,6.8,6.8,0,TRUE,"Psychological Horror,Difficult,Shooter,Singleplayer,Cute,Point & Click,Precision Platformer,2D Platformer,Souls-like,Pixel Graphics,Rhythm,Platformer,Action-Adventure,2D,Multiple Endings,Action,Anime,Indie,Fantasy,Great Soundtrack"
1930640,Lost2,2022-09-30,TRUE,FALSE,FALSE,Very Positive,85,999,15.99,15.99,0,TRUE,"Sexual Content,Nudity,Mature,Hentai,NSFW,Female Protagonist,Puzzle,Noir,Strategy,2D,Anime,Casual,Singleplayer,Dark Fantasy,Cartoon,Indie,Clicker,Dungeon Crawler,FPS,RPG"
1967640,Euro Truck Simulator 2 - Renault Trucks T Tuning Pack,2022-05-25,TRUE,TRUE,TRUE,Very Positive,84,302,3.99,3.99,0,TRUE,"Simulation,Indie,Driving"
8800,Civilization IV: Beyond the Sword,2007-07-24,TRUE,TRUE,FALSE,Overwhelmingly Positive,96,2738,7.49,29.99,75,TRUE,"Strategy,Turn-Based Strategy,4X,Turn-Based,Historical,Singleplayer,Multiplayer,Moddable,Grand Strategy,Classic,Replay Value,Education,Management,Local Multiplayer,Simulation"
21670,Bionic Commando,2009-07-28,TRUE,FALSE,FALSE,Mostly Positive,76,1088,9.99,9.99,0,TRUE,"Action,Adventure,Third Person,Singleplayer,Great Soundtrack,Third-Person Shooter,Multiplayer,Shooter,Reboot,Open World,Platformer"
41500,Torchlight,2009-10-27,TRUE,TRUE,FALSE,Very Positive,91,4491,14.99,14.99,0,TRUE,"RPG,Action RPG,Hack and Slash,Dungeon Crawler,Fantasy,Singleplayer,Loot,Indie,Moddable,Action,Adventure,Magic,Isometric,Cartoon,Exploration,Female Protagonist,Top-Down,Steampunk,Great Soundtrack,Co-op"
57740,Jagged Alliance - Back in Action,2012-02-08,TRUE,TRUE,TRUE,Mostly Positive,70,873,19.99,19.99,0,TRUE,"Strategy,RPG,Tactical,Simulation,Real-Time with Pause,Tactical RPG,Turn-Based,Military,Singleplayer,Remake,Action,Turn-Based Strategy,RTS"
61520,Age of Wonders Shadow Magic,2010-10-01,TRUE,FALSE,FALSE,Very Positive,89,432,9.99,9.99,0,TRUE,"Strategy,RPG,Turn-Based Strategy,Fantasy,Turn-Based,4X,Singleplayer,Classic,Multiplayer,Magic,Great Soundtrack"
223810,Ys I & II Chronicles+,2013-02-14,TRUE,FALSE,FALSE,Very Positive,88,1907,14.99,14.99,0,TRUE,"JRPG,Action,RPG,Great Soundtrack,Adventure,Action RPG,Anime,Classic,Remake,Difficult,Fantasy,Top-Down,Dungeon Crawler,Singleplayer,Hack and Slash,2D,Retro,Pixel Graphics,Old School,Medieval"
230410,Warframe,2013-03-25,TRUE,FALSE,FALSE,Very Positive,87,521366,0,0,0,TRUE,"Free to Play,Action RPG,Looter Shooter,Third-Person Shooter,RPG,Action,Third Person,Character Customization,Massively Multiplayer,Online Co-Op,Co-op,Lore-Rich,PvE,Singleplayer,Sci-fi,Space,Hack and Slash,Shooter,Ninja,Parkour"
232970,Thunder Wolves,2013-05-15,TRUE,FALSE,FALSE,Very Positive,88,345,1.99,9.99,80,TRUE,"Flight,Shoot 'Em Up,Third-Person Shooter,Military,War,Shooter,Arcade,3D,Third Person,Open World,Action,Simulation,Destruction,Co-op,Combat,Local Co-Op,Local Multiplayer,Multiplayer,Singleplayer,Indie"
275530,Z,2014-07-04,TRUE,FALSE,FALSE,Mostly Positive,78,890,6.99,6.99,0,TRUE,"Strategy,Classic,RTS,Action,Retro,Robots,Singleplayer,Comedy,Old School,2D"
288470,Fable Anniversary,2014-09-12,TRUE,FALSE,FALSE,Very Positive,84,10263,34.99,34.99,0,TRUE,"RPG,Open World,Fantasy,Adventure,Classic,Singleplayer,Remake,Action RPG,Atmospheric,Choices Matter,Third Person,Story Rich,Character Customization,Comedy,Action,Great Soundtrack,Medieval,Magic,Sandbox,Funny"
318530,Wings of Vi,2014-11-28,TRUE,FALSE,FALSE,Very Positive,85,916,14.99,14.99,0,TRUE,"Precision Platformer,Difficult,Platformer,Female Protagonist,2D,Indie,Action,Anime,Adventure,Great Soundtrack,Cute,Pixel Graphics,Metroidvania,Fantasy,Singleplayer,Retro,Bullet Hell,Character Customization,Nudity"
